34 119 120 0.005 0.04 1 5
35 119 120 0.005 0.04 1 5
36 120 123 0.003 0.022 1 5
37 120 123 0.003 0.022 1 5
38 121 122 0.009 0.068 1 5;
param: Line Shunt TapInverse Shift :=
1 101 102 0.461 1 0
2 101 103 0.057 1 0
3 101 105 0.023 1 0
4 102 104 0.034 1 0
5 102 106 0.052 1 0
6 103 109 0.032 1 0
7 103 124 0 1.015 0
8 104 109 0.028 1 0
9 105 110 0.024 1 0
10 106 110 2.459 1 0
11 107 108 0.017 1 0
12 108 109 0.045 1 0
13 108 110 0.045 1 0
14 109 111 0 1.03 0
15 109 112 0 1.03 0
16 110 111 0 1.015 0
17 110 112 0 1.015 0
18 111 113 0.1 1 0
19 111 114 0.088 1 0
20 112 113 0.1 1 0
21 112 123 0.203 1 0
22 113 123 0.182 1 0
23 114 116 0.082 1 0
24 115 116 0.036 1 0
25 115 121 0.103 1 0
26 115 121 0.103 1 0
27 115 124 0.109 1 0
28 116 117 0.055 1 0
29 116 119 0.049 1 0
30 117 118 0.03 1 0
31 117 122 0.221 1 0
32 118 121 0.055 1 0
33 118 121 0.055 1 0
34 119 120 0.083 1 0
35 119 120 0.083 1 0
36 120 123 0.046 1 0
37 120 123 0.046 1 0
38 121 122 0.142 1 0;
